,Date,Open,Close,Change (%)
607,2016-10-13,241.0,241.0,+0.00%
608,2016-10-12,241.6,241.0,-1.23%
609,2016-10-11,244.0,244.0,-0.97%
610,2016-10-10,247.2,246.4,+0.24%
611,2016-10-07,251.0,245.8,-2.07%
612,2016-10-06,250.0,251.0,+0.48%
613,2016-10-05,248.0,249.8,-0.64%
614,2016-10-04,248.8,251.4,+1.05%
615,2016-10-03,247.4,248.8,+0.73%
616,2016-09-30,248.0,247.0,-0.48%
617,2016-09-29,248.2,248.2,+1.31%
618,2016-09-28,247.0,245.0,-1.45%
619,2016-09-27,250.0,248.6,-0.48%
620,2016-09-26,247.8,249.8,+0.81%
621,2016-09-23,246.2,247.8,-0.64%
622,2016-09-22,248.0,249.4,+0.56%
623,2016-09-21,249.0,248.0,-0.24%
624,2016-09-20,248.0,248.6,+0.00%
625,2016-09-19,245.2,248.6,+1.39%
626,2016-09-16,249.6,245.2,-1.92%
627,2016-09-15,243.0,250.0,+2.88%
628,2016-09-14,246.0,243.0,-1.22%
629,2016-09-13,236.4,246.0,+4.24%
630,2016-09-12,247.0,236.0,+0.00%
631,2016-09-09,247.0,236.0,-4.53%
632,2016-09-08,247.0,247.2,+0.08%
633,2016-09-07,246.0,247.0,+0.41%
634,2016-09-06,244.8,246.0,+0.57%
635,2016-09-05,250.0,244.6,-2.16%
636,2016-09-02,252.4,250.0,-1.19%
637,2016-09-01,245.0,253.0,+3.27%
638,2016-08-31,249.8,245.0,-1.92%
639,2016-08-30,251.2,249.8,-1.26%
640,2016-08-29,251.0,253.0,+0.00%
641,2016-08-26,251.0,253.0,+0.80%
642,2016-08-25,252.0,251.0,+0.40%
643,2016-08-24,253.0,250.0,-1.19%
644,2016-08-23,252.8,253.0,+0.00%
645,2016-08-22,253.0,253.0,+0.16%
646,2016-08-19,253.0,252.6,-0.08%
647,2016-08-18,251.2,252.8,+0.64%
648,2016-08-17,253.0,251.2,-0.71%
649,2016-08-16,253.0,253.0,+0.00%
650,2016-08-15,253.0,253.0,+0.00%
651,2016-08-12,253.0,253.0,+0.00%
652,2016-08-11,252.6,253.0,+0.32%
653,2016-08-10,257.0,252.2,-1.87%
654,2016-08-10,257.0,252.2,-1.87%
655,2016-08-09,256.0,257.0,+0.78%
656,2016-08-08,255.0,255.0,+0.00%
657,2016-08-05,260.0,255.0,-1.92%
658,2016-08-04,255.0,260.0,+2.44%
659,2016-08-03,254.2,253.8,-0.08%
660,2016-08-02,251.0,254.0,+1.20%
661,2016-08-01,258.0,251.0,-1.57%
662,2016-07-29,258.0,255.0,-1.16%
663,2016-07-28,258.0,258.0,+0.00%
664,2016-07-27,250.2,258.0,+3.12%
665,2016-07-26,253.0,250.2,-1.03%
666,2016-07-25,255.0,252.8,-0.86%
667,2016-07-22,252.8,255.0,+1.11%
668,2016-07-21,250.2,252.2,+0.72%
669,2016-07-20,249.0,250.4,+0.97%
670,2016-07-19,247.0,248.0,+0.81%
671,2016-07-18,250.0,246.0,-1.6%
672,2016-07-15,250.0,250.0,+0.00%
673,2016-07-14,249.8,250.0,+0.08%
674,2016-07-13,250.4,249.8,-0.08%
675,2016-07-12,250.0,250.0,+0.00%
676,2016-07-11,247.8,250.0,+2.12%
677,2016-07-08,244.4,244.8,+0.00%
678,2016-07-07,244.8,244.8,+0.00%
679,2016-07-06,244.0,244.8,+0.00%
680,2016-07-05,244.0,244.8,+0.33%
681,2016-07-04,245.0,244.0,-0.49%
682,2016-07-01,243.0,245.2,+1.32%
683,2016-06-30,235.8,242.0,+2.63%
684,2016-06-29,235.0,235.8,+0.34%
685,2016-06-28,234.0,235.0,+0.77%
686,2016-06-27,231.2,233.2,-0.77%
687,2016-06-24,235.8,235.0,+1.21%
688,2016-06-23,231.6,232.2,-1.02%
689,2016-06-22,237.0,234.6,+2.00%
690,2016-06-21,239.0,230.0,-3.36%
691,2016-06-20,238.8,238.0,-0.42%
692,2016-06-17,235.0,239.0,+2.14%
693,2016-06-16,231.2,234.0,+1.74%
694,2016-06-15,231.2,230.0,-0.43%
695,2016-06-14,231.0,231.0,+0.00%
696,2016-06-13,231.0,231.0,+0.43%
697,2016-06-10,235.0,230.0,-1.29%
698,2016-06-09,237.0,233.0,-1.69%
699,2016-06-08,239.0,237.0,-0.84%
700,2016-06-07,235.0,239.0,+2.58%
701,2016-06-06,231.0,233.0,+1.30%
702,2016-06-03,234.0,230.0,+0.00%
703,2016-06-02,235.6,230.0,-2.13%
704,2016-06-01,235.2,235.0,-0.17%
705,2016-05-31,237.6,235.4,-0.93%
706,2016-05-30,237.0,237.6,+0.42%
707,2016-05-27,235.0,236.6,+1.28%
708,2016-05-26,236.0,233.6,-1.02%
709,2016-05-25,237.2,236.0,-0.08%
710,2016-05-24,235.8,236.2,+0.08%
711,2016-05-23,236.0,236.0,+0.43%
712,2016-05-20,233.6,235.0,+0.60%
713,2016-05-19,235.8,233.6,-0.6%
714,2016-05-18,237.0,235.0,-0.25%
715,2016-05-17,240.0,235.6,-1.83%
716,2016-05-17,240.0,235.6,-1.83%
717,2016-05-16,233.2,240.0,+2.30%
718,2016-05-13,230.0,234.6,+2.09%
719,2016-05-12,233.0,229.8,-1.71%
720,2016-05-11,230.0,233.8,+1.65%
721,2016-05-10,225.0,230.0,+1.41%
722,2016-05-09,227.0,226.8,+0.00%
723,2016-05-06,227.0,226.8,-0.09%
724,2016-05-05,228.0,227.0,-1.05%
725,2016-05-04,227.4,229.4,+1.06%
726,2016-05-03,229.0,227.0,-1.3%
727,2016-05-02,227.8,230.0,+0.17%
728,2016-04-29,229.6,229.6,-0.17%
729,2016-04-28,226.0,230.0,+1.77%
730,2016-04-27,221.0,226.0,+0.00%
731,2016-04-26,226.6,226.0,-0.35%
732,2016-04-25,224.0,226.8,+1.52%
733,2016-04-22,226.0,223.4,-1.15%
734,2016-04-21,226.0,226.0,+0.00%
735,2016-04-20,221.8,226.0,+1.89%
736,2016-04-19,224.4,221.8,-1.07%
737,2016-04-18,227.8,224.2,-1.75%
738,2016-04-15,229.0,228.2,-0.26%
739,2016-04-14,230.0,228.8,-0.52%
740,2016-04-13,232.0,230.0,-0.35%
741,2016-04-12,230.8,230.8,+0.00%
742,2016-04-11,230.6,230.8,+0.09%
743,2016-04-08,231.0,230.6,-0.17%
744,2016-04-07,228.4,231.0,+1.32%
745,2016-04-06,230.0,228.0,-0.87%
746,2016-04-05,227.0,230.0,+1.32%
747,2016-04-04,226.0,227.0,-0.09%
748,2016-04-01,227.0,227.2,+0.09%
749,2016-03-31,230.0,227.0,-1.3%
750,2016-03-30,228.0,230.0,+0.88%
751,2016-03-29,234.0,228.0,-2.56%
752,2016-03-28,234.2,234.0,-0.17%
753,2016-03-25,230.2,234.4,+0.00%
754,2016-03-24,230.2,234.4,+0.00%
755,2016-03-23,230.2,234.4,+1.91%
756,2016-03-22,230.4,230.0,+0.00%
757,2016-03-21,232.0,230.0,-0.86%
758,2016-03-18,232.0,232.0,+0.00%
759,2016-03-17,230.8,232.0,+0.78%
760,2016-03-16,233.0,230.2,-1.12%
761,2016-03-15,230.0,232.8,+1.39%
762,2016-03-14,231.0,229.6,-0.17%
763,2016-03-11,227.0,230.0,+0.00%
764,2016-03-10,226.2,230.0,+1.77%
765,2016-03-09,223.8,226.0,+0.44%
766,2016-03-08,225.0,225.0,+0.00%
767,2016-03-07,228.0,225.0,+0.00%
768,2016-03-04,228.0,225.0,-1.32%
769,2016-03-03,229.8,228.0,-0.87%
770,2016-03-02,222.0,230.0,+3.79%
771,2016-03-01,220.0,221.6,+1.19%
772,2016-02-29,222.0,219.0,-1.35%
773,2016-02-26,220.0,222.0,+0.91%
774,2016-02-25,220.0,220.0,+0.00%
775,2016-02-24,220.0,220.0,+0.00%
776,2016-02-23,218.8,220.0,+0.55%
777,2016-02-22,217.4,218.8,+0.46%
778,2016-02-19,220.0,217.8,-1%
779,2016-02-18,214.8,220.0,+2.71%
780,2016-02-17,210.0,214.2,+2.10%
781,2016-02-17,210.0,214.2,+2.10%
782,2016-02-16,210.0,209.8,+0.10%
783,2016-02-15,210.4,209.6,-0.38%
784,2016-02-12,210.6,210.4,-1.22%
785,2016-02-11,208.4,213.0,+1.43%
786,2016-02-10,211.8,210.0,-1.04%
787,2016-02-09,214.0,212.2,-1.12%
788,2016-02-08,208.0,214.6,+0.00%
789,2016-02-05,208.0,214.6,+3.67%
790,2016-02-04,206.4,207.0,+0.29%
791,2016-02-03,204.0,206.4,-0.29%
792,2016-02-02,207.8,207.0,-0.38%
793,2016-02-01,207.0,207.8,+1.27%
794,2016-01-29,204.8,205.2,+0.20%
795,2016-01-28,203.4,204.8,-0.58%
796,2016-01-27,201.0,206.0,+2.79%
797,2016-01-26,199.2,200.4,+0.10%
798,2016-01-25,199.7,200.2,+1.11%
799,2016-01-22,196.1,198.0,+1.54%
800,2016-01-21,201.0,195.0,-3.18%
801,2016-01-20,204.8,201.4,+0.00%
802,2016-01-19,201.0,201.4,+0.20%
803,2016-01-18,199.6,201.0,-0.69%
804,2016-01-15,205.0,202.4,+0.30%
805,2016-01-14,203.0,201.8,-1.56%
806,2016-01-13,199.0,205.0,+3.02%
807,2016-01-12,195.0,199.0,+2.58%
808,2016-01-11,205.0,194.0,-5.37%
809,2016-01-08,204.0,205.0,+0.00%
810,2016-01-07,213.6,205.0,-4.21%
811,2016-01-06,210.0,214.0,+1.90%
812,2016-01-05,212.0,210.0,-1.59%
813,2016-01-04,218.6,213.4,-2.56%
814,2016-01-01,222.0,219.0,+0.00%
815,2015-12-31,222.0,219.0,+0.00%
816,2015-12-30,222.0,219.0,+0.00%
817,2015-12-29,222.0,219.0,-1.35%
818,2015-12-28,221.8,222.0,+0.91%
819,2015-12-25,220.0,220.0,+0.00%
820,2015-12-24,220.0,220.0,+0.00%
821,2015-12-23,220.0,220.0,+0.46%
822,2015-12-22,216.2,219.0,-0.45%
823,2015-12-21,210.6,220.0,+4.46%
824,2015-12-18,209.0,210.6,-0.28%
825,2015-12-17,209.0,211.2,+3.02%
826,2015-12-16,205.0,205.0,+0.49%
827,2015-12-15,206.2,204.0,-0.97%
828,2015-12-14,209.0,206.0,-1.44%
829,2015-12-11,209.6,209.0,-0.29%
830,2015-12-10,210.6,209.6,-0.47%
831,2015-12-09,207.2,210.6,+1.64%
832,2015-12-08,205.0,207.2,+0.58%
833,2015-12-07,205.8,206.0,+0.49%
834,2015-12-04,205.4,205.0,-0.19%
835,2015-12-03,206.8,205.4,-0.68%
836,2015-12-02,207.0,206.8,-0.1%
837,2015-12-01,201.8,207.0,+2.99%
838,2015-11-30,206.8,201.0,+0.00%
839,2015-11-27,206.8,201.0,-2.43%
840,2015-11-26,207.0,206.0,+0.00%
841,2015-11-25,206.0,206.0,+1.48%
842,2015-11-24,204.0,203.0,+0.50%
843,2015-11-23,200.0,202.0,+1.00%
844,2015-11-20,196.0,200.0,+2.30%
845,2015-11-19,195.0,195.5,+0.00%
846,2015-11-18,195.0,195.5,+0.00%
847,2015-11-17,195.0,195.5,+0.77%
848,2015-11-16,199.9,194.0,-3%
849,2015-11-13,203.8,200.0,-1.96%
850,2015-11-12,204.0,204.0,+0.00%
851,2015-11-12,204.0,204.0,+0.00%
852,2015-11-11,204.0,204.0,-0.87%
853,2015-11-10,206.0,205.8,-0.48%
854,2015-11-09,207.4,206.8,-0.29%
855,2015-11-06,205.6,207.4,+0.78%
856,2015-11-05,206.4,205.8,-0.58%
857,2015-11-04,207.0,207.0,+0.00%
858,2015-11-04,207.0,207.0,+0.00%
859,2015-11-03,207.0,207.0,+0.00%
860,2015-11-02,206.0,207.0,+0.49%
861,2015-10-30,207.0,206.0,-0.48%
862,2015-10-29,209.0,207.0,-0.58%
863,2015-10-28,207.8,208.2,+0.10%
864,2015-10-27,207.0,208.0,+0.48%
865,2015-10-26,207.8,207.0,-0.29%
866,2015-10-23,207.6,207.6,+0.29%
867,2015-10-22,207.0,207.0,+0.00%
868,2015-10-21,206.0,207.0,+0.49%
869,2015-10-20,206.0,206.0,+0.49%
870,2015-10-19,205.4,205.0,-0.19%
871,2015-10-16,205.2,205.4,+0.69%
872,2015-10-15,202.0,204.0,+0.49%
873,2015-10-14,203.0,203.0,+0.50%
874,2015-10-13,200.4,202.0,+0.00%
875,2015-10-13,200.4,202.0,+1.00%
876,2015-10-12,197.4,200.0,+1.32%
877,2015-10-09,198.0,197.4,+1.23%
878,2015-10-08,197.5,195.0,-1.52%
879,2015-10-07,197.2,198.0,+0.66%
880,2015-10-06,197.5,196.7,+0.61%
881,2015-10-05,192.7,195.5,+1.40%
882,2015-10-02,192.0,192.8,+0.42%
883,2015-10-01,192.8,192.0,-0.41%
884,2015-09-30,192.0,192.8,+0.84%
885,2015-09-29,188.0,191.2,+1.70%
886,2015-09-28,187.0,188.0,+0.53%
887,2015-09-25,189.0,187.0,+0.00%
888,2015-09-24,189.0,187.0,-1.06%
889,2015-09-23,190.0,189.0,-1%
890,2015-09-22,190.5,190.9,+0.21%
891,2015-09-21,187.0,190.5,+3.53%
892,2015-09-18,190.0,184.0,-2.13%
893,2015-09-17,187.6,188.0,+0.16%
894,2015-09-16,188.5,187.7,-0.05%
895,2015-09-15,188.0,187.8,-0.21%
896,2015-09-14,184.0,188.2,+2.79%
897,2015-09-11,189.9,183.1,-2.14%
898,2015-09-10,188.0,187.1,-2.04%
899,2015-09-09,186.2,191.0,+2.74%
900,2015-09-08,185.2,185.9,+0.49%
901,2015-09-07,189.5,185.0,-3.29%
902,2015-09-04,192.0,191.3,+0.16%
903,2015-09-03,191.0,191.0,-0.68%
904,2015-09-02,186.0,192.3,+2.23%
905,2015-09-01,191.5,188.1,-1.78%
906,2015-08-31,191.3,191.5,+0.00%
907,2015-08-28,191.3,191.5,+0.10%
908,2015-08-27,182.3,191.3,+4.99%
909,2015-08-26,181.0,182.2,+1.22%
910,2015-08-25,178.0,180.0,+0.00%
911,2015-08-24,183.0,180.0,-3.17%
912,2015-08-21,189.7,185.9,+0.00%
913,2015-08-20,189.7,185.9,+0.00%
914,2015-08-20,189.7,185.9,-2%
915,2015-08-19,190.0,189.7,-0.16%
916,2015-08-18,190.0,190.0,+0.00%
917,2015-08-17,188.4,190.0,+0.85%
918,2015-08-17,188.4,190.0,+0.85%
919,2015-08-14,188.3,188.4,+0.16%
920,2015-08-13,192.0,188.1,-2.13%
921,2015-08-12,191.2,192.2,+0.52%
922,2015-08-11,191.8,191.2,-0.42%
923,2015-08-10,189.0,192.0,+1.96%
924,2015-08-07,188.1,188.3,+0.11%
925,2015-08-06,191.0,188.1,-2.03%
926,2015-08-05,194.1,192.0,-1.08%
927,2015-08-04,194.0,194.1,-0.46%
928,2015-08-03,190.0,195.0,+2.63%
929,2015-07-31,189.0,190.0,+0.69%
930,2015-07-30,189.0,188.7,-0.16%
931,2015-07-29,190.0,189.0,-0.26%
932,2015-07-28,190.0,189.5,-0.26%
933,2015-07-27,192.0,190.0,-1.04%
934,2015-07-24,192.0,192.0,+0.89%
935,2015-07-23,188.1,190.3,+1.17%
936,2015-07-22,192.0,188.1,-2.03%
937,2015-07-21,189.7,192.0,+1.59%
938,2015-07-20,192.4,189.0,-1.87%
939,2015-07-17,192.8,192.6,+0.00%
940,2015-07-16,192.8,192.6,+0.00%
941,2015-07-16,192.8,192.6,-0.21%
942,2015-07-15,192.0,193.0,+0.52%
943,2015-07-14,192.0,192.0,+1.05%
944,2015-07-13,189.0,190.0,+0.53%
945,2015-07-10,187.2,189.0,+0.96%
946,2015-07-09,188.6,187.2,-0.74%
947,2015-07-08,192.0,188.6,-1.77%
948,2015-07-07,192.9,192.0,-0.26%
949,2015-07-06,195.6,192.5,-1.64%
950,2015-07-03,196.0,195.7,-0.15%
951,2015-07-02,195.4,196.0,+0.31%
952,2015-07-01,197.1,195.4,-0.96%
953,2015-06-30,199.3,197.3,-1.25%
954,2015-06-29,198.6,199.8,-0.1%
955,2015-06-26,199.8,200.0,+1.01%
956,2015-06-25,200.0,198.0,-1%
957,2015-06-24,195.0,200.0,+2.67%
958,2015-06-23,196.0,194.8,-0.61%
959,2015-06-22,197.5,196.0,-0.61%
960,2015-06-19,198.3,197.2,-0.55%
961,2015-06-18,199.2,198.3,-0.05%
962,2015-06-17,197.1,198.4,+0.71%
963,2015-06-16,195.5,197.0,+0.00%
964,2015-06-16,195.5,197.0,+1.03%
965,2015-06-15,196.0,195.0,-0.26%
966,2015-06-12,196.0,195.5,+0.00%
967,2015-06-11,196.0,195.5,-0.15%
968,2015-06-10,195.5,195.8,+0.15%
969,2015-06-09,196.0,195.5,+0.00%
970,2015-06-09,196.0,195.5,-0.26%
971,2015-06-08,199.0,196.0,+0.00%
972,2015-06-08,199.0,196.0,-1.51%
973,2015-06-05,198.3,199.0,+0.00%
974,2015-06-05,198.3,199.0,+0.51%
975,2015-06-04,198.0,198.0,-1.98%
976,2015-06-03,197.0,202.0,+0.00%
977,2015-06-03,197.0,202.0,+1.87%
978,2015-06-02,200.2,198.3,+0.00%
979,2015-06-02,200.2,198.3,-0.85%
980,2015-06-01,201.0,200.0,-0.5%
981,2015-05-29,200.8,201.0,+0.00%
982,2015-05-28,201.2,201.0,+0.00%
983,2015-05-27,208.0,201.0,+0.00%
984,2015-05-27,208.0,201.0,-3.83%
985,2015-05-26,211.2,209.0,+0.00%
986,2015-05-26,211.2,209.0,-0.95%
987,2015-05-25,211.0,211.0,+0.00%
988,2015-05-22,212.0,211.0,+0.00%
989,2015-05-22,212.0,211.0,+0.00%
990,2015-05-21,212.2,211.0,-0.47%
991,2015-05-21,212.2,211.0,-0.47%
992,2015-05-20,212.6,212.0,+0.00%
993,2015-05-20,212.6,212.0,-0.28%
994,2015-05-19,212.0,212.6,-0.19%
995,2015-05-18,212.0,213.0,+0.00%
996,2015-05-18,212.0,213.0,+0.47%
997,2015-05-15,211.0,212.0,+0.28%
998,2015-05-14,211.4,211.4,+0.00%
999,2015-05-13,211.4,211.4,+0.00%
1000,2015-05-13,211.4,211.4,-0.28%
1001,2015-05-12,210.8,212.0,+0.00%
1002,2015-05-12,210.8,212.0,+0.19%
1003,2015-05-11,210.0,211.6,+0.00%
1004,2015-05-11,210.0,211.6,+0.76%
1005,2015-05-08,210.0,210.0,+0.48%
1006,2015-05-07,207.0,209.0,+0.00%
1007,2015-05-07,207.0,209.0,+0.00%
1008,2015-05-06,210.8,209.0,+0.00%
1009,2015-05-06,210.8,209.0,-0.95%
1010,2015-05-05,209.0,211.0,+1.93%
1011,2015-05-04,200.8,207.0,+0.00%
1012,2015-05-04,200.8,207.0,+4.02%
1013,2015-05-01,202.0,199.0,+0.00%
1014,2015-04-30,202.0,199.0,+0.00%
1015,2015-04-30,202.0,199.0,-1%
1016,2015-04-29,205.0,201.0,-0.99%
1017,2015-04-28,208.0,203.0,-2.4%
1018,2015-04-27,211.0,208.0,+0.00%
1019,2015-04-27,211.0,208.0,-1.42%
1020,2015-04-24,213.0,211.0,+0.00%
1021,2015-04-24,213.0,211.0,-0.09%
1022,2015-04-23,213.0,211.2,-0.19%
1023,2015-04-22,215.0,211.6,+0.00%
1024,2015-04-22,215.0,211.6,-2.04%
1025,2015-04-21,214.2,216.0,+1.89%
1026,2015-04-20,213.4,212.0,-0.66%
1027,2015-04-17,214.0,213.4,+0.00%
1028,2015-04-17,214.0,213.4,+0.47%
1029,2015-04-16,212.0,212.4,+0.00%
1030,2015-04-16,212.0,212.4,+0.66%
1031,2015-04-15,215.6,211.0,-2.68%
1032,2015-04-14,217.0,216.8,+0.00%
1033,2015-04-14,217.0,216.8,-1%
1034,2015-04-13,216.0,219.0,+0.92%
1035,2015-04-10,217.2,217.0,+0.00%
1036,2015-04-10,217.2,217.0,-0.18%
1037,2015-04-09,224.0,217.4,+0.00%
1038,2015-04-08,224.0,217.4,+0.00%
1039,2015-04-08,224.0,217.4,-2.95%
1040,2015-04-07,220.0,224.0,+1.82%
1041,2015-04-06,222.4,220.0,+0.00%
1042,2015-04-06,222.4,220.0,-1.08%
1043,2015-04-03,220.0,222.4,+0.00%
1044,2015-04-02,220.0,222.4,+0.00%
1045,2015-04-01,220.0,222.4,+1.09%
1046,2015-03-31,217.0,220.0,+0.00%
1047,2015-03-31,217.0,220.0,+2.33%
1048,2015-03-30,221.0,215.0,+0.00%
1049,2015-03-30,221.0,215.0,-1.1%
1050,2015-03-29,217.4,217.4,-0.37%
1051,2015-03-27,218.2,218.2,+0.00%
1052,2015-03-26,215.0,218.2,+1.02%
1053,2015-03-25,217.0,216.0,+0.00%
1054,2015-03-25,217.0,216.0,+0.00%
1055,2015-03-24,212.6,216.0,+2.08%
1056,2015-03-23,212.0,211.6,+0.00%
1057,2015-03-23,212.0,211.6,-1.31%
1058,2015-03-20,212.0,214.4,+1.13%
1059,2015-03-19,214.0,212.0,+0.00%
1060,2015-03-19,214.0,212.0,-0.47%
1061,2015-03-18,212.0,213.0,+0.00%
1062,2015-03-18,212.0,213.0,+0.47%
1063,2015-03-17,211.0,212.0,+0.47%
1064,2015-03-16,210.8,211.0,+0.09%
1065,2015-03-13,214.0,210.8,+0.00%
1066,2015-03-13,214.0,210.8,-1.86%
1067,2015-03-12,214.6,214.8,+0.37%
1068,2015-03-11,215.0,214.0,-1.38%
1069,2015-03-10,217.0,217.0,+0.00%
1070,2015-03-10,217.0,217.0,+0.09%
1071,2015-03-09,219.0,216.8,-1.36%
1072,2015-03-06,219.8,219.8,+0.00%
1073,2015-03-06,219.8,219.8,+0.55%
1074,2015-03-05,220.0,218.6,+0.00%
1075,2015-03-05,220.0,218.6,-0.64%
1076,2015-03-04,219.4,220.0,+0.46%
1077,2015-03-03,218.4,219.0,+0.92%
1078,2015-03-02,219.8,217.0,+0.00%
1079,2015-03-02,219.8,217.0,-1.27%
1080,2015-02-27,213.0,219.8,+4.27%
1081,2015-02-26,216.0,210.8,+0.00%
1082,2015-02-26,216.0,210.8,-2.77%
1083,2015-02-25,220.4,216.8,-1.28%
1084,2015-02-24,227.0,219.6,+0.00%
1085,2015-02-24,227.0,219.6,-2.83%
1086,2015-02-23,227.2,226.0,-0.35%
1087,2015-02-23,227.2,226.0,-0.35%
1088,2015-02-20,228.6,226.8,-0.79%
1089,2015-02-19,230.0,228.6,+0.00%
1090,2015-02-18,230.0,228.6,-0.17%
1091,2015-02-17,228.0,229.0,+0.00%
1092,2015-02-17,228.0,229.0,-0.35%
1093,2015-02-16,230.0,229.8,+0.00%
1094,2015-02-16,230.0,229.8,-0.09%
1095,2015-02-13,230.0,230.0,+0.00%
1096,2015-02-13,230.0,230.0,+0.00%
1097,2015-02-12,236.0,230.0,-2.21%
1098,2015-02-11,233.0,235.2,+0.00%
1099,2015-02-11,233.0,235.2,+0.94%
1100,2015-02-10,237.0,233.0,+0.00%
1101,2015-02-10,237.0,233.0,-1.19%
1102,2015-02-09,233.0,235.8,+1.64%
1103,2015-02-06,225.0,232.0,+3.57%
1104,2015-02-05,229.0,224.0,+0.00%
1105,2015-02-05,229.0,224.0,-2.35%
1106,2015-02-04,227.0,229.4,+1.96%
1107,2015-02-03,228.0,225.0,-0.44%
1108,2015-02-02,240.0,226.0,+0.00%
1109,2015-02-02,240.0,226.0,-2.59%
1110,2015-01-30,226.0,232.0,+3.57%
1111,2015-01-29,217.0,224.0,+0.00%
1112,2015-01-29,217.0,224.0,+2.75%
1113,2015-01-28,212.0,218.0,+2.83%
1114,2015-01-27,215.0,212.0,-1.85%
1115,2015-01-26,214.0,216.0,+0.93%
1116,2015-01-23,213.8,214.0,+0.00%
1117,2015-01-23,213.8,214.0,+1.90%
1118,2015-01-22,211.0,210.0,+0.10%
1119,2015-01-21,212.0,209.8,-1.04%
1120,2015-01-20,213.0,212.0,+0.00%
1121,2015-01-20,213.0,212.0,-0.93%
1122,2015-01-19,212.0,214.0,+1.42%
1123,2015-01-16,210.0,211.0,+0.00%
1124,2015-01-15,210.0,211.0,+0.00%
1125,2015-01-14,210.0,211.0,+0.00%
1126,2015-01-14,210.0,211.0,+0.48%
1127,2015-01-13,211.0,210.0,+0.00%
1128,2015-01-12,209.8,210.0,+0.00%
1129,2015-01-12,209.8,210.0,+0.19%
1130,2015-01-09,215.8,209.6,-2.87%
1131,2015-01-08,215.0,215.8,-0.09%
1132,2015-01-07,216.8,216.0,+0.00%
1133,2015-01-07,216.8,216.0,+0.00%
1134,2015-01-06,211.0,216.0,+2.37%
1135,2015-01-05,217.0,211.0,+0.00%
1136,2015-01-05,217.0,211.0,-1.86%
1137,2015-01-02,208.6,215.0,+0.00%
1138,2015-01-01,208.6,215.0,+0.00%
1139,2014-12-31,208.6,215.0,+0.00%
1140,2014-12-30,208.6,215.0,+0.00%
1141,2014-12-29,208.6,215.0,+3.37%
1142,2014-12-26,208.2,208.0,+0.00%
1143,2014-12-25,208.2,208.0,+0.00%
1144,2014-12-24,208.2,208.0,+0.00%
1145,2014-12-23,208.2,208.0,+0.00%
1146,2014-12-23,208.2,208.0,+1.46%
1147,2014-12-22,208.0,205.0,-1.44%
1148,2014-12-19,202.0,208.0,+0.00%
1149,2014-12-19,202.0,208.0,+3.48%
1150,2014-12-18,201.8,201.0,-0.3%
1151,2014-12-17,199.5,201.6,+0.80%
1152,2014-12-16,203.0,200.0,-1.96%
1153,2014-12-15,207.4,204.0,+0.00%
1154,2014-12-15,207.4,204.0,-2.3%
1155,2014-12-12,206.0,208.8,+0.00%
1156,2014-12-12,206.0,208.8,+1.36%
1157,2014-12-11,205.6,206.0,-1.44%
1158,2014-12-10,207.4,209.0,+0.00%
1159,2014-12-10,207.4,209.0,+0.10%
1160,2014-12-09,209.0,208.8,+0.00%
1161,2014-12-09,209.0,208.8,+0.10%
1162,2014-12-08,208.8,208.6,+0.00%
1163,2014-12-05,208.8,208.6,+0.10%
1164,2014-12-04,208.4,208.4,+0.00%
1165,2014-12-04,208.4,208.4,+0.19%
1166,2014-12-03,208.0,208.0,+0.00%
1167,2014-12-02,206.2,208.0,+0.97%
1168,2014-12-01,207.0,206.0,+0.00%
1169,2014-12-01,207.0,206.0,-0.48%
1170,2014-11-28,207.2,207.0,+0.10%
1171,2014-11-27,207.0,206.8,+0.00%
1172,2014-11-27,207.0,206.8,-0.39%
1173,2014-11-26,207.4,207.6,+0.00%
1174,2014-11-26,207.4,207.6,+1.27%
1175,2014-11-25,207.4,205.0,-1.16%
1176,2014-11-24,202.0,207.4,+0.00%
1177,2014-11-24,202.0,207.4,+3.91%
1178,2014-11-21,197.8,199.6,+0.81%
1179,2014-11-20,197.2,198.0,+0.46%
1180,2014-11-19,197.9,197.1,+0.41%
1181,2014-11-18,197.2,196.3,+0.00%
1182,2014-11-18,197.2,196.3,-0.36%
1183,2014-11-17,195.0,197.0,+1.44%
1184,2014-11-17,195.0,197.0,+1.44%
1185,2014-11-14,196.0,194.2,+0.00%
1186,2014-11-14,196.0,194.2,-1.37%
1187,2014-11-13,197.2,196.9,+0.41%
1188,2014-11-12,196.8,196.1,+0.00%
1189,2014-11-12,196.8,196.1,-0.41%
1190,2014-11-11,197.9,196.9,-0.05%
1191,2014-11-10,196.0,197.0,+0.00%
1192,2014-11-10,196.0,197.0,+1.03%
1193,2014-11-07,196.0,195.0,+0.15%
1194,2014-11-06,194.7,194.7,+0.00%
1195,2014-11-05,194.7,194.7,+0.00%
1196,2014-11-05,194.7,194.7,+0.00%
1197,2014-11-05,194.7,194.7,+0.00%
1198,2014-11-05,194.7,194.7,+0.00%
1199,2014-11-04,194.6,194.7,+0.00%
1200,2014-11-03,194.6,194.7,+0.05%
1201,2014-11-02,196.0,194.6,-0.71%
1202,2014-10-31,194.2,196.0,+1.03%
1203,2014-10-30,191.3,194.0,+0.00%
1204,2014-10-29,191.3,194.0,+1.41%
1205,2014-10-28,190.7,191.3,+0.00%
